node: tikgpu04.ee.ethz.ch | gpu: NVIDIA TITAN RTX
  N_J=1 n= 1 p=0.056234  | BER 0.1776 cnn 0.438 en 0.006 suite 0.443 JSR -29.4 dB
  N_J=1 n= 2 p=0.056234  | BER 0.1827 cnn 0.430 en 0.014 suite 0.443 JSR -26.5 dB
  N_J=1 n= 4 p=0.056234  | BER 0.1785 cnn 0.453 en 0.004 suite 0.457 JSR -23.6 dB
  N_J=1 n= 8 p=0.056234  | BER 0.1787 cnn 0.436 en 0.010 suite 0.443 JSR -20.9 dB
  N_J=1 n=16 p=0.056234  | BER 0.1801 cnn 0.393 en 0.006 suite 0.396 JSR -17.8 dB
  N_J=1 n=32 p=0.056234  | BER 0.1886 cnn 0.479 en 0.006 suite 0.484 JSR -14.5 dB
  N_J=1 n=52 p=0.056234  | BER 0.1894 cnn 0.426 en 0.006 suite 0.430 JSR -12.5 dB
  N_J=1 n= 1 p=0.1       | BER 0.1843 cnn 0.414 en 0.006 suite 0.418 JSR -27.1 dB
  N_J=1 n= 2 p=0.1       | BER 0.1831 cnn 0.418 en 0.008 suite 0.426 JSR -24.3 dB
  N_J=1 n= 4 p=0.1       | BER 0.1799 cnn 0.426 en 0.004 suite 0.430 JSR -21.2 dB
  N_J=1 n= 8 p=0.1       | BER 0.1833 cnn 0.416 en 0.010 suite 0.426 JSR -17.9 dB
  N_J=1 n=16 p=0.1       | BER 0.1865 cnn 0.449 en 0.006 suite 0.455 JSR -15.1 dB
  N_J=1 n=32 p=0.1       | BER 0.1927 cnn 0.475 en 0.008 suite 0.480 JSR -11.9 dB
  N_J=1 n=52 p=0.1       | BER 0.1920 cnn 0.502 en 0.010 suite 0.512 JSR -10.1 dB
  N_J=1 n= 1 p=0.177828  | BER 0.1810 cnn 0.436 en 0.014 suite 0.449 JSR -24.8 dB
  N_J=1 n= 2 p=0.177828  | BER 0.1788 cnn 0.426 en 0.014 suite 0.439 JSR -21.7 dB
  N_J=1 n= 4 p=0.177828  | BER 0.1800 cnn 0.447 en 0.014 suite 0.459 JSR -18.4 dB
  N_J=1 n= 8 p=0.177828  | BER 0.1850 cnn 0.451 en 0.010 suite 0.461 JSR -15.7 dB
  N_J=1 n=16 p=0.177828  | BER 0.1874 cnn 0.432 en 0.004 suite 0.436 JSR -12.7 dB
  N_J=1 n=32 p=0.177828  | BER 0.1971 cnn 0.500 en 0.010 suite 0.510 JSR -9.5 dB
  N_J=1 n=52 p=0.177828  | BER 0.1977 cnn 0.518 en 0.025 suite 0.541 JSR -7.8 dB
  N_J=1 n= 1 p=0.316228  | BER 0.1815 cnn 0.395 en 0.012 suite 0.402 JSR -22.3 dB
  N_J=1 n= 2 p=0.316228  | BER 0.1846 cnn 0.396 en 0.008 suite 0.404 JSR -19.3 dB
  N_J=1 n= 4 p=0.316228  | BER 0.1830 cnn 0.406 en 0.006 suite 0.412 JSR -16.3 dB
  N_J=1 n= 8 p=0.316228  | BER 0.1880 cnn 0.441 en 0.008 suite 0.447 JSR -12.8 dB
  N_J=1 n=16 p=0.316228  | BER 0.1914 cnn 0.518 en 0.018 suite 0.535 JSR -10.2 dB
  N_J=1 n=32 p=0.316228  | BER 0.2084 cnn 0.547 en 0.016 suite 0.557 JSR -6.9 dB
  N_J=1 n=52 p=0.316228  | BER 0.2128 cnn 0.629 en 0.014 suite 0.643 JSR -5.1 dB
  N_J=1 n= 1 p=0.562341  | BER 0.1819 cnn 0.432 en 0.010 suite 0.441 JSR -19.6 dB
  N_J=1 n= 2 p=0.562341  | BER 0.1842 cnn 0.467 en 0.006 suite 0.473 JSR -16.4 dB
  N_J=1 n= 4 p=0.562341  | BER 0.1878 cnn 0.457 en 0.010 suite 0.467 JSR -13.7 dB
  N_J=1 n= 8 p=0.562341  | BER 0.1901 cnn 0.482 en 0.008 suite 0.490 JSR -10.6 dB
  N_J=1 n=16 p=0.562341  | BER 0.1986 cnn 0.592 en 0.018 suite 0.602 JSR -7.4 dB
  N_J=1 n=32 p=0.562341  | BER 0.2147 cnn 0.686 en 0.014 suite 0.693 JSR -4.7 dB
  N_J=1 n=52 p=0.562341  | BER 0.2351 cnn 0.740 en 0.041 suite 0.754 JSR -2.7 dB
  N_J=1 n= 1 p=1         | BER 0.1794 cnn 0.434 en 0.008 suite 0.439 JSR -17.5 dB
  N_J=1 n= 2 p=1         | BER 0.1799 cnn 0.412 en 0.008 suite 0.416 JSR -14.5 dB
  N_J=1 n= 4 p=1         | BER 0.1901 cnn 0.508 en 0.012 suite 0.518 JSR -10.9 dB
  N_J=1 n= 8 p=1         | BER 0.1965 cnn 0.543 en 0.008 suite 0.551 JSR -7.9 dB
  N_J=1 n=16 p=1         | BER 0.2033 cnn 0.590 en 0.021 suite 0.604 JSR -5.2 dB
  N_J=1 n=32 p=1         | BER 0.2355 cnn 0.781 en 0.049 suite 0.797 JSR -2.1 dB
  N_J=1 n=52 p=1         | BER 0.2624 cnn 0.852 en 0.082 suite 0.865 JSR -0.1 dB
  N_J=1 n= 1 p=1.77828   | BER 0.1818 cnn 0.475 en 0.010 suite 0.482 JSR -14.6 dB
  N_J=1 n= 2 p=1.77828   | BER 0.1827 cnn 0.459 en 0.004 suite 0.461 JSR -11.5 dB
  N_J=1 n= 4 p=1.77828   | BER 0.1895 cnn 0.543 en 0.014 suite 0.555 JSR -8.6 dB
  N_J=1 n= 8 p=1.77828   | BER 0.1996 cnn 0.596 en 0.012 suite 0.605 JSR -5.6 dB
  N_J=1 n=16 p=1.77828   | BER 0.2184 cnn 0.754 en 0.043 suite 0.771 JSR -2.6 dB
  N_J=1 n=32 p=1.77828   | BER 0.2509 cnn 0.881 en 0.143 suite 0.896 JSR +0.3 dB
  N_J=1 n=52 p=1.77828   | BER 0.2950 cnn 0.939 en 0.373 suite 0.955 JSR +2.4 dB
  N_J=1 n= 1 p=3.16228   | BER 0.1835 cnn 0.492 en 0.006 suite 0.496 JSR -12.1 dB
  N_J=1 n= 2 p=3.16228   | BER 0.1856 cnn 0.486 en 0.010 suite 0.496 JSR -9.1 dB
  N_J=1 n= 4 p=3.16228   | BER 0.1949 cnn 0.559 en 0.012 suite 0.568 JSR -6.2 dB
  N_J=1 n= 8 p=3.16228   | BER 0.2047 cnn 0.695 en 0.031 suite 0.709 JSR -3.0 dB
  N_J=1 n=16 p=3.16228   | BER 0.2236 cnn 0.852 en 0.119 suite 0.869 JSR -0.3 dB
  N_J=1 n=32 p=3.16228   | BER 0.2717 cnn 0.926 en 0.387 suite 0.938 JSR +2.8 dB
  N_J=1 n=52 p=3.16228   | BER 0.3360 cnn 0.982 en 0.680 suite 0.988 JSR +5.1 dB
  N_J=1 n= 1 p=5.62341   | BER 0.1825 cnn 0.514 en 0.012 suite 0.523 JSR -9.8 dB
  N_J=1 n= 2 p=5.62341   | BER 0.1861 cnn 0.555 en 0.021 suite 0.570 JSR -6.8 dB
  N_J=1 n= 4 p=5.62341   | BER 0.1979 cnn 0.699 en 0.029 suite 0.713 JSR -3.2 dB
  N_J=1 n= 8 p=5.62341   | BER 0.2056 cnn 0.811 en 0.117 suite 0.834 JSR -0.7 dB
  N_J=1 n=16 p=5.62341   | BER 0.2365 cnn 0.926 en 0.303 suite 0.939 JSR +2.2 dB
  N_J=1 n=32 p=5.62341   | BER 0.2898 cnn 0.975 en 0.693 suite 0.988 JSR +5.2 dB
  N_J=1 n=52 p=5.62341   | BER 0.3582 cnn 0.992 en 0.879 suite 0.996 JSR +7.1 dB
  N_J=1 n= 1 p=10        | BER 0.1853 cnn 0.539 en 0.014 suite 0.547 JSR -7.3 dB
  N_J=1 n= 2 p=10        | BER 0.1885 cnn 0.635 en 0.031 suite 0.652 JSR -4.1 dB
  N_J=1 n= 4 p=10        | BER 0.2017 cnn 0.801 en 0.084 suite 0.818 JSR -0.9 dB
  N_J=1 n= 8 p=10        | BER 0.2163 cnn 0.889 en 0.266 suite 0.904 JSR +1.9 dB
  N_J=1 n=16 p=10        | BER 0.2454 cnn 0.969 en 0.705 suite 0.979 JSR +5.0 dB
  N_J=1 n=32 p=10        | BER 0.3168 cnn 0.996 en 0.918 suite 1.000 JSR +8.2 dB
  N_J=1 n=52 p=10        | BER 0.3956 cnn 1.000 en 0.971 suite 1.000 JSR +10.3 dB
  [checkpoint] N_J=1 done, 91 rows (47s)
  N_J=2 n= 1 p=0.01      | BER 0.1809 cnn 0.420 en 0.004 suite 0.422 JSR -37.4 dB
  N_J=2 n= 2 p=0.01      | BER 0.1816 cnn 0.412 en 0.004 suite 0.416 JSR -34.2 dB
  N_J=2 n= 4 p=0.01      | BER 0.1777 cnn 0.430 en 0.014 suite 0.441 JSR -31.1 dB
  N_J=2 n= 8 p=0.01      | BER 0.1795 cnn 0.428 en 0.008 suite 0.434 JSR -28.0 dB
  N_J=2 n=16 p=0.01      | BER 0.1800 cnn 0.445 en 0.008 suite 0.451 JSR -25.3 dB
  N_J=2 n=32 p=0.01      | BER 0.1798 cnn 0.451 en 0.014 suite 0.463 JSR -22.1 dB
  N_J=2 n=52 p=0.01      | BER 0.1801 cnn 0.414 en 0.010 suite 0.422 JSR -19.8 dB
  N_J=2 n= 1 p=0.017783  | BER 0.1840 cnn 0.426 en 0.012 suite 0.434 JSR -34.4 dB
  N_J=2 n= 2 p=0.017783  | BER 0.1836 cnn 0.420 en 0.018 suite 0.436 JSR -31.6 dB
  N_J=2 n= 4 p=0.017783  | BER 0.1789 cnn 0.467 en 0.010 suite 0.475 JSR -28.8 dB
  N_J=2 n= 8 p=0.017783  | BER 0.1822 cnn 0.426 en 0.006 suite 0.432 JSR -25.6 dB
  N_J=2 n=16 p=0.017783  | BER 0.1846 cnn 0.465 en 0.010 suite 0.475 JSR -22.6 dB
  N_J=2 n=32 p=0.017783  | BER 0.1760 cnn 0.447 en 0.014 suite 0.459 JSR -20.1 dB
  N_J=2 n=52 p=0.017783  | BER 0.1829 cnn 0.422 en 0.012 suite 0.432 JSR -17.4 dB
  N_J=2 n= 1 p=0.031623  | BER 0.1790 cnn 0.393 en 0.004 suite 0.396 JSR -32.3 dB
  N_J=2 n= 2 p=0.031623  | BER 0.1810 cnn 0.426 en 0.018 suite 0.439 JSR -29.4 dB
  N_J=2 n= 4 p=0.031623  | BER 0.1806 cnn 0.400 en 0.010 suite 0.410 JSR -26.2 dB
  N_J=2 n= 8 p=0.031623  | BER 0.1809 cnn 0.432 en 0.014 suite 0.443 JSR -23.2 dB
  N_J=2 n=16 p=0.031623  | BER 0.1801 cnn 0.387 en 0.000 suite 0.387 JSR -20.2 dB
  N_J=2 n=32 p=0.031623  | BER 0.1866 cnn 0.453 en 0.002 suite 0.455 JSR -17.0 dB
  N_J=2 n=52 p=0.031623  | BER 0.1814 cnn 0.418 en 0.020 suite 0.436 JSR -15.1 dB
  N_J=2 n= 1 p=0.056234  | BER 0.1815 cnn 0.395 en 0.014 suite 0.406 JSR -29.7 dB
  N_J=2 n= 2 p=0.056234  | BER 0.1860 cnn 0.432 en 0.004 suite 0.436 JSR -26.4 dB
  N_J=2 n= 4 p=0.056234  | BER 0.1833 cnn 0.459 en 0.008 suite 0.465 JSR -23.5 dB
  N_J=2 n= 8 p=0.056234  | BER 0.1777 cnn 0.436 en 0.014 suite 0.447 JSR -20.8 dB
  N_J=2 n=16 p=0.056234  | BER 0.1824 cnn 0.424 en 0.006 suite 0.430 JSR -17.5 dB
  N_J=2 n=32 p=0.056234  | BER 0.1853 cnn 0.445 en 0.012 suite 0.457 JSR -14.6 dB
  N_J=2 n=52 p=0.056234  | BER 0.1887 cnn 0.490 en 0.002 suite 0.492 JSR -12.4 dB
  N_J=2 n= 1 p=0.1       | BER 0.1778 cnn 0.449 en 0.014 suite 0.463 JSR -27.5 dB
  N_J=2 n= 2 p=0.1       | BER 0.1812 cnn 0.428 en 0.016 suite 0.443 JSR -24.2 dB
  N_J=2 n= 4 p=0.1       | BER 0.1783 cnn 0.434 en 0.014 suite 0.445 JSR -21.1 dB
  N_J=2 n= 8 p=0.1       | BER 0.1782 cnn 0.422 en 0.020 suite 0.438 JSR -18.5 dB
  N_J=2 n=16 p=0.1       | BER 0.1875 cnn 0.428 en 0.008 suite 0.434 JSR -15.0 dB
  N_J=2 n=32 p=0.1       | BER 0.1924 cnn 0.502 en 0.006 suite 0.508 JSR -11.9 dB
  N_J=2 n=52 p=0.1       | BER 0.1946 cnn 0.508 en 0.004 suite 0.512 JSR -10.1 dB
  N_J=2 n= 1 p=0.177828  | BER 0.1793 cnn 0.416 en 0.006 suite 0.422 JSR -24.6 dB
  N_J=2 n= 2 p=0.177828  | BER 0.1856 cnn 0.426 en 0.008 suite 0.432 JSR -21.7 dB
  N_J=2 n= 4 p=0.177828  | BER 0.1809 cnn 0.422 en 0.006 suite 0.428 JSR -18.8 dB
  N_J=2 n= 8 p=0.177828  | BER 0.1824 cnn 0.451 en 0.014 suite 0.461 JSR -15.7 dB
  N_J=2 n=16 p=0.177828  | BER 0.1863 cnn 0.451 en 0.008 suite 0.459 JSR -12.6 dB
  N_J=2 n=32 p=0.177828  | BER 0.1896 cnn 0.494 en 0.014 suite 0.506 JSR -9.8 dB
  N_J=2 n=52 p=0.177828  | BER 0.2016 cnn 0.557 en 0.027 suite 0.578 JSR -7.6 dB
  N_J=2 n= 1 p=0.316228  | BER 0.1826 cnn 0.432 en 0.014 suite 0.443 JSR -22.1 dB
  N_J=2 n= 2 p=0.316228  | BER 0.1843 cnn 0.434 en 0.010 suite 0.443 JSR -19.4 dB
  N_J=2 n= 4 p=0.316228  | BER 0.1831 cnn 0.473 en 0.002 suite 0.475 JSR -16.0 dB
  N_J=2 n= 8 p=0.316228  | BER 0.1863 cnn 0.459 en 0.008 suite 0.465 JSR -13.1 dB
  N_J=2 n=16 p=0.316228  | BER 0.1930 cnn 0.471 en 0.010 suite 0.479 JSR -10.1 dB
  N_J=2 n=32 p=0.316228  | BER 0.2029 cnn 0.568 en 0.020 suite 0.586 JSR -7.2 dB
  N_J=2 n=52 p=0.316228  | BER 0.2124 cnn 0.662 en 0.016 suite 0.676 JSR -5.1 dB
  N_J=2 n= 1 p=0.562341  | BER 0.1859 cnn 0.441 en 0.008 suite 0.449 JSR -19.7 dB
  N_J=2 n= 2 p=0.562341  | BER 0.1781 cnn 0.430 en 0.018 suite 0.445 JSR -16.8 dB
  N_J=2 n= 4 p=0.562341  | BER 0.1820 cnn 0.420 en 0.018 suite 0.436 JSR -13.7 dB
  N_J=2 n= 8 p=0.562341  | BER 0.1914 cnn 0.465 en 0.008 suite 0.473 JSR -10.6 dB
  N_J=2 n=16 p=0.562341  | BER 0.1987 cnn 0.553 en 0.023 suite 0.570 JSR -7.7 dB
  N_J=2 n=32 p=0.562341  | BER 0.2177 cnn 0.645 en 0.023 suite 0.662 JSR -4.6 dB
  N_J=2 n=52 p=0.562341  | BER 0.2346 cnn 0.787 en 0.037 suite 0.805 JSR -2.5 dB
  N_J=2 n= 1 p=1         | BER 0.1844 cnn 0.471 en 0.021 suite 0.490 JSR -17.2 dB
  N_J=2 n= 2 p=1         | BER 0.1865 cnn 0.484 en 0.016 suite 0.492 JSR -14.1 dB
  N_J=2 n= 4 p=1         | BER 0.1973 cnn 0.482 en 0.010 suite 0.492 JSR -10.9 dB
  N_J=2 n= 8 p=1         | BER 0.1971 cnn 0.531 en 0.012 suite 0.537 JSR -8.3 dB
  N_J=2 n=16 p=1         | BER 0.2140 cnn 0.668 en 0.018 suite 0.682 JSR -5.0 dB
  N_J=2 n=32 p=1         | BER 0.2386 cnn 0.775 en 0.033 suite 0.793 JSR -2.0 dB
  N_J=2 n=52 p=1         | BER 0.2659 cnn 0.883 en 0.100 suite 0.900 JSR +0.1 dB
  N_J=2 n= 1 p=1.77828   | BER 0.1846 cnn 0.393 en 0.021 suite 0.414 JSR -14.7 dB
  N_J=2 n= 2 p=1.77828   | BER 0.1909 cnn 0.506 en 0.016 suite 0.521 JSR -11.5 dB
  N_J=2 n= 4 p=1.77828   | BER 0.1922 cnn 0.527 en 0.020 suite 0.541 JSR -8.7 dB
  N_J=2 n= 8 p=1.77828   | BER 0.2009 cnn 0.611 en 0.025 suite 0.633 JSR -5.9 dB
  N_J=2 n=16 p=1.77828   | BER 0.2218 cnn 0.754 en 0.035 suite 0.771 JSR -2.8 dB
  N_J=2 n=32 p=1.77828   | BER 0.2630 cnn 0.906 en 0.119 suite 0.926 JSR +0.5 dB
  N_J=2 n=52 p=1.77828   | BER 0.2971 cnn 0.955 en 0.354 suite 0.969 JSR +2.5 dB
  N_J=2 n= 1 p=3.16228   | BER 0.1869 cnn 0.432 en 0.010 suite 0.439 JSR -12.2 dB
  N_J=2 n= 2 p=3.16228   | BER 0.1909 cnn 0.549 en 0.018 suite 0.559 JSR -9.2 dB
  N_J=2 n= 4 p=3.16228   | BER 0.1975 cnn 0.570 en 0.018 suite 0.584 JSR -5.9 dB
  N_J=2 n= 8 p=3.16228   | BER 0.2161 cnn 0.713 en 0.018 suite 0.719 JSR -3.0 dB
  N_J=2 n=16 p=3.16228   | BER 0.2372 cnn 0.828 en 0.094 suite 0.857 JSR -0.2 dB
  N_J=2 n=32 p=3.16228   | BER 0.2859 cnn 0.973 en 0.480 suite 0.992 JSR +2.7 dB
  N_J=2 n=52 p=3.16228   | BER 0.3272 cnn 0.984 en 0.727 suite 0.994 JSR +4.8 dB
  N_J=2 n= 1 p=5.62341   | BER 0.1817 cnn 0.508 en 0.014 suite 0.518 JSR -9.9 dB
  N_J=2 n= 2 p=5.62341   | BER 0.1915 cnn 0.592 en 0.025 suite 0.609 JSR -6.6 dB
  N_J=2 n= 4 p=5.62341   | BER 0.2018 cnn 0.695 en 0.029 suite 0.715 JSR -3.7 dB
  N_J=2 n= 8 p=5.62341   | BER 0.2198 cnn 0.809 en 0.078 suite 0.836 JSR -0.7 dB
  N_J=2 n=16 p=5.62341   | BER 0.2602 cnn 0.945 en 0.342 suite 0.957 JSR +2.6 dB
  N_J=2 n=32 p=5.62341   | BER 0.3187 cnn 0.990 en 0.789 suite 0.996 JSR +5.4 dB
  N_J=2 n=52 p=5.62341   | BER 0.3628 cnn 1.000 en 0.953 suite 1.000 JSR +7.4 dB
  N_J=2 n= 1 p=10        | BER 0.1904 cnn 0.541 en 0.023 suite 0.559 JSR -7.1 dB
  N_J=2 n= 2 p=10        | BER 0.1947 cnn 0.672 en 0.018 suite 0.686 JSR -4.1 dB
  N_J=2 n= 4 p=10        | BER 0.2018 cnn 0.791 en 0.066 suite 0.814 JSR -1.4 dB
  N_J=2 n= 8 p=10        | BER 0.2338 cnn 0.920 en 0.275 suite 0.943 JSR +1.9 dB
  N_J=2 n=16 p=10        | BER 0.2768 cnn 0.980 en 0.756 suite 0.992 JSR +4.8 dB
  N_J=2 n=32 p=10        | BER 0.3453 cnn 1.000 en 0.977 suite 1.000 JSR +7.9 dB
  N_J=2 n=52 p=10        | BER 0.3921 cnn 1.000 en 0.998 suite 1.000 JSR +9.9 dB
  [checkpoint] N_J=2 done, 182 rows (89s)
  N_J=4 n= 1 p=0.01      | BER 0.1802 cnn 0.449 en 0.008 suite 0.457 JSR -37.1 dB
  N_J=4 n= 2 p=0.01      | BER 0.1811 cnn 0.449 en 0.010 suite 0.457 JSR -34.1 dB
  N_J=4 n= 4 p=0.01      | BER 0.1829 cnn 0.418 en 0.012 suite 0.430 JSR -31.1 dB
  N_J=4 n= 8 p=0.01      | BER 0.1796 cnn 0.420 en 0.016 suite 0.434 JSR -28.4 dB
  N_J=4 n=16 p=0.01      | BER 0.1851 cnn 0.400 en 0.006 suite 0.406 JSR -25.1 dB
  N_J=4 n=32 p=0.01      | BER 0.1766 cnn 0.373 en 0.016 suite 0.389 JSR -22.2 dB
  N_J=4 n=52 p=0.01      | BER 0.1834 cnn 0.422 en 0.010 suite 0.432 JSR -20.0 dB
  N_J=4 n= 1 p=0.017783  | BER 0.1804 cnn 0.436 en 0.004 suite 0.439 JSR -34.6 dB
  N_J=4 n= 2 p=0.017783  | BER 0.1875 cnn 0.447 en 0.006 suite 0.453 JSR -31.4 dB
  N_J=4 n= 4 p=0.017783  | BER 0.1789 cnn 0.375 en 0.012 suite 0.387 JSR -28.8 dB
  N_J=4 n= 8 p=0.017783  | BER 0.1811 cnn 0.414 en 0.012 suite 0.420 JSR -25.6 dB
  N_J=4 n=16 p=0.017783  | BER 0.1815 cnn 0.434 en 0.012 suite 0.443 JSR -22.7 dB
  N_J=4 n=32 p=0.017783  | BER 0.1839 cnn 0.430 en 0.004 suite 0.434 JSR -19.4 dB
  N_J=4 n=52 p=0.017783  | BER 0.1896 cnn 0.432 en 0.008 suite 0.439 JSR -17.3 dB
  N_J=4 n= 1 p=0.031623  | BER 0.1791 cnn 0.436 en 0.006 suite 0.441 JSR -32.2 dB
  N_J=4 n= 2 p=0.031623  | BER 0.1840 cnn 0.426 en 0.010 suite 0.436 JSR -29.1 dB
  N_J=4 n= 4 p=0.031623  | BER 0.1807 cnn 0.430 en 0.008 suite 0.438 JSR -26.1 dB
  N_J=4 n= 8 p=0.031623  | BER 0.1816 cnn 0.430 en 0.008 suite 0.438 JSR -23.1 dB
  N_J=4 n=16 p=0.031623  | BER 0.1859 cnn 0.469 en 0.002 suite 0.471 JSR -20.0 dB
  N_J=4 n=32 p=0.031623  | BER 0.1788 cnn 0.426 en 0.004 suite 0.428 JSR -17.2 dB
  N_J=4 n=52 p=0.031623  | BER 0.1805 cnn 0.422 en 0.016 suite 0.438 JSR -15.2 dB
  N_J=4 n= 1 p=0.056234  | BER 0.1854 cnn 0.426 en 0.023 suite 0.447 JSR -29.6 dB
  N_J=4 n= 2 p=0.056234  | BER 0.1784 cnn 0.418 en 0.012 suite 0.430 JSR -26.7 dB
  N_J=4 n= 4 p=0.056234  | BER 0.1817 cnn 0.420 en 0.008 suite 0.428 JSR -23.6 dB
  N_J=4 n= 8 p=0.056234  | BER 0.1809 cnn 0.430 en 0.016 suite 0.443 JSR -20.8 dB
  N_J=4 n=16 p=0.056234  | BER 0.1808 cnn 0.408 en 0.014 suite 0.422 JSR -17.8 dB
  N_J=4 n=32 p=0.056234  | BER 0.1842 cnn 0.426 en 0.010 suite 0.436 JSR -14.6 dB
  N_J=4 n=52 p=0.056234  | BER 0.1848 cnn 0.465 en 0.008 suite 0.473 JSR -12.5 dB
  N_J=4 n= 1 p=0.1       | BER 0.1847 cnn 0.424 en 0.008 suite 0.432 JSR -26.9 dB
  N_J=4 n= 2 p=0.1       | BER 0.1781 cnn 0.465 en 0.008 suite 0.473 JSR -24.2 dB
  N_J=4 n= 4 p=0.1       | BER 0.1797 cnn 0.406 en 0.014 suite 0.418 JSR -21.1 dB
  N_J=4 n= 8 p=0.1       | BER 0.1873 cnn 0.465 en 0.008 suite 0.473 JSR -17.9 dB
  N_J=4 n=16 p=0.1       | BER 0.1828 cnn 0.436 en 0.012 suite 0.447 JSR -15.2 dB
  N_J=4 n=32 p=0.1       | BER 0.1895 cnn 0.463 en 0.004 suite 0.467 JSR -12.1 dB
  N_J=4 n=52 p=0.1       | BER 0.1948 cnn 0.494 en 0.016 suite 0.504 JSR -10.0 dB
  N_J=4 n= 1 p=0.177828  | BER 0.1858 cnn 0.453 en 0.012 suite 0.465 JSR -24.5 dB
  N_J=4 n= 2 p=0.177828  | BER 0.1820 cnn 0.410 en 0.014 suite 0.424 JSR -21.7 dB
  N_J=4 n= 4 p=0.177828  | BER 0.1833 cnn 0.465 en 0.008 suite 0.473 JSR -18.4 dB
  N_J=4 n= 8 p=0.177828  | BER 0.1860 cnn 0.459 en 0.014 suite 0.471 JSR -15.7 dB
  N_J=4 n=16 p=0.177828  | BER 0.1884 cnn 0.477 en 0.008 suite 0.484 JSR -12.6 dB
  N_J=4 n=32 p=0.177828  | BER 0.1988 cnn 0.520 en 0.018 suite 0.535 JSR -9.5 dB
  N_J=4 n=52 p=0.177828  | BER 0.2008 cnn 0.611 en 0.021 suite 0.631 JSR -7.6 dB
  N_J=4 n= 1 p=0.316228  | BER 0.1781 cnn 0.445 en 0.006 suite 0.449 JSR -22.2 dB
  N_J=4 n= 2 p=0.316228  | BER 0.1835 cnn 0.428 en 0.010 suite 0.436 JSR -19.2 dB
  N_J=4 n= 4 p=0.316228  | BER 0.1836 cnn 0.422 en 0.018 suite 0.438 JSR -16.1 dB
  N_J=4 n= 8 p=0.316228  | BER 0.1847 cnn 0.459 en 0.012 suite 0.471 JSR -13.3 dB
  N_J=4 n=16 p=0.316228  | BER 0.1939 cnn 0.486 en 0.010 suite 0.494 JSR -10.1 dB
  N_J=4 n=32 p=0.316228  | BER 0.2023 cnn 0.555 en 0.023 suite 0.578 JSR -7.2 dB
  N_J=4 n=52 p=0.316228  | BER 0.2166 cnn 0.666 en 0.021 suite 0.682 JSR -5.0 dB
  N_J=4 n= 1 p=0.562341  | BER 0.1804 cnn 0.434 en 0.016 suite 0.447 JSR -19.7 dB
  N_J=4 n= 2 p=0.562341  | BER 0.1830 cnn 0.473 en 0.008 suite 0.480 JSR -16.4 dB
