node: tikgpu04.ee.ethz.ch | gpu: NVIDIA TITAN RTX
OFDM initialized on cuda: 624 data syms, 104 pilot syms, 52 effective SC
  N_J=4 n= 8 p=0.316228  | BER 0.1336 cnn 0.330 en 0.016 suite 0.344 JSR -13.2 dB
  N_J=4 n=16 p=0.316228  | BER 0.1462 cnn 0.332 en 0.012 suite 0.344 JSR -10.1 dB
  N_J=4 n=32 p=0.316228  | BER 0.1675 cnn 0.480 en 0.018 suite 0.496 JSR -7.0 dB
  N_J=4 n=52 p=0.316228  | BER 0.1819 cnn 0.600 en 0.029 suite 0.625 JSR -4.9 dB
  N_J=4 n= 1 p=0.562341  | BER 0.1376 cnn 0.246 en 0.018 suite 0.264 JSR -19.7 dB
  N_J=4 n= 2 p=0.562341  | BER 0.1337 cnn 0.275 en 0.008 suite 0.283 JSR -16.5 dB
  N_J=4 n= 4 p=0.562341  | BER 0.1389 cnn 0.295 en 0.018 suite 0.311 JSR -13.6 dB
  N_J=4 n= 8 p=0.562341  | BER 0.1418 cnn 0.361 en 0.031 suite 0.389 JSR -10.7 dB
  N_J=4 n=16 p=0.562341  | BER 0.1550 cnn 0.422 en 0.021 suite 0.441 JSR -7.7 dB
  N_J=4 n=32 p=0.562341  | BER 0.1836 cnn 0.631 en 0.035 suite 0.662 JSR -4.6 dB
  N_J=4 n=52 p=0.562341  | BER 0.2059 cnn 0.777 en 0.061 suite 0.799 JSR -2.6 dB
  N_J=4 n= 1 p=1         | BER 0.1302 cnn 0.277 en 0.014 suite 0.291 JSR -17.2 dB
  N_J=4 n= 2 p=1         | BER 0.1343 cnn 0.303 en 0.016 suite 0.318 JSR -14.1 dB
  N_J=4 n= 4 p=1         | BER 0.1488 cnn 0.408 en 0.008 suite 0.416 JSR -10.9 dB
  N_J=4 n= 8 p=1         | BER 0.1535 cnn 0.414 en 0.014 suite 0.428 JSR -8.1 dB
  N_J=4 n=16 p=1         | BER 0.1713 cnn 0.555 en 0.047 suite 0.596 JSR -5.4 dB
  N_J=4 n=32 p=1         | BER 0.2135 cnn 0.818 en 0.027 suite 0.828 JSR -2.0 dB
  N_J=4 n=52 p=1         | BER 0.2404 cnn 0.916 en 0.131 suite 0.938 JSR -0.1 dB
  N_J=4 n= 1 p=1.77828   | BER 0.1345 cnn 0.279 en 0.012 suite 0.291 JSR -14.7 dB
  N_J=4 n= 2 p=1.77828   | BER 0.1467 cnn 0.311 en 0.012 suite 0.318 JSR -11.5 dB
  N_J=4 n= 4 p=1.77828   | BER 0.1484 cnn 0.393 en 0.016 suite 0.406 JSR -8.7 dB
  N_J=4 n= 8 p=1.77828   | BER 0.1633 cnn 0.523 en 0.037 suite 0.551 JSR -5.8 dB
  N_J=4 n=16 p=1.77828   | BER 0.1995 cnn 0.746 en 0.049 suite 0.773 JSR -2.6 dB
  N_J=4 n=32 p=1.77828   | BER 0.2452 cnn 0.906 en 0.117 suite 0.939 JSR +0.5 dB
  N_J=4 n=52 p=1.77828   | BER 0.2838 cnn 0.984 en 0.377 suite 0.990 JSR +2.5 dB
  N_J=4 n= 1 p=3.16228   | BER 0.1372 cnn 0.340 en 0.016 suite 0.355 JSR -12.3 dB
  N_J=4 n= 2 p=3.16228   | BER 0.1472 cnn 0.371 en 0.006 suite 0.375 JSR -9.0 dB
  N_J=4 n= 4 p=3.16228   | BER 0.1563 cnn 0.504 en 0.018 suite 0.518 JSR -6.1 dB
  N_J=4 n= 8 p=3.16228   | BER 0.1805 cnn 0.729 en 0.029 suite 0.740 JSR -3.1 dB
  N_J=4 n=16 p=3.16228   | BER 0.2307 cnn 0.912 en 0.098 suite 0.934 JSR +0.3 dB
  N_J=4 n=32 p=3.16228   | BER 0.2839 cnn 0.977 en 0.430 suite 0.986 JSR +2.9 dB
  N_J=4 n=52 p=3.16228   | BER 0.3258 cnn 0.998 en 0.871 suite 1.000 JSR +5.0 dB
  N_J=4 n= 1 p=5.62341   | BER 0.1399 cnn 0.371 en 0.020 suite 0.389 JSR -9.5 dB
  N_J=4 n= 2 p=5.62341   | BER 0.1471 cnn 0.502 en 0.020 suite 0.518 JSR -6.8 dB
  N_J=4 n= 4 p=5.62341   | BER 0.1634 cnn 0.600 en 0.041 suite 0.629 JSR -4.1 dB
  N_J=4 n= 8 p=5.62341   | BER 0.2023 cnn 0.859 en 0.084 suite 0.883 JSR -0.6 dB
  N_J=4 n=16 p=5.62341   | BER 0.2566 cnn 0.965 en 0.420 suite 0.982 JSR +2.5 dB
  N_J=4 n=32 p=5.62341   | BER 0.3222 cnn 0.996 en 0.881 suite 1.000 JSR +5.4 dB
  N_J=4 n=52 p=5.62341   | BER 0.3639 cnn 1.000 en 0.990 suite 1.000 JSR +7.6 dB
  N_J=4 n= 1 p=10        | BER 0.1400 cnn 0.424 en 0.027 suite 0.449 JSR -7.2 dB
  N_J=4 n= 2 p=10        | BER 0.1523 cnn 0.605 en 0.033 suite 0.633 JSR -4.2 dB
  N_J=4 n= 4 p=10        | BER 0.1806 cnn 0.816 en 0.072 suite 0.852 JSR -1.3 dB
  N_J=4 n= 8 p=10        | BER 0.2221 cnn 0.947 en 0.303 suite 0.979 JSR +1.8 dB
  N_J=4 n=16 p=10        | BER 0.2844 cnn 0.996 en 0.854 suite 0.998 JSR +4.7 dB
  N_J=4 n=32 p=10        | BER 0.3557 cnn 1.000 en 0.996 suite 1.000 JSR +7.7 dB
  N_J=4 n=52 p=10        | BER 0.3912 cnn 1.000 en 1.000 suite 1.000 JSR +9.9 dB
  [checkpoint] N_J=4 done, 273 rows (131s)

ebno_2.5: confirmed frontier picks (fresh 4096 frames each)
  N_J=1 cnn   budget far   (=0.2639) -> n=8 p=0.017783 | BER 0.1296 P_det 0.2566 (-0.8 sigma)
  N_J=1 cnn   budget 0.1   -> none
  N_J=1 cnn   budget 0.5   (=0.5000) -> n=52 p=0.177828 | BER 0.1624 P_det 0.4556 (-5.7 sigma)
  N_J=1 suite budget far   (=0.2769) -> n=8 p=0.177828 | BER 0.1337 P_det 0.2957 (+1.9 sigma)
  N_J=1 suite budget 0.1   -> none
  N_J=1 suite budget 0.5   (=0.5000) -> n=52 p=0.177828 | BER 0.1624 P_det 0.4771 (-2.9 sigma)
  N_J=2 cnn   budget far   (=0.2639) -> n=8 p=0.01 | BER 0.1303 P_det 0.2522 (-1.2 sigma)
  N_J=2 cnn   budget 0.1   -> none
  N_J=2 cnn   budget 0.5   (=0.5000) -> n=32 p=0.316228 | BER 0.1652 P_det 0.4961 (-0.5 sigma)
  N_J=2 suite budget far   (=0.2769) -> n=8 p=0.01 | BER 0.1303 P_det 0.2649 (-1.2 sigma)
  N_J=2 suite budget 0.1   -> none
  N_J=2 suite budget 0.5   (=0.5000) -> n=32 p=0.316228 | BER 0.1652 P_det 0.5122 (+1.6 sigma)
  N_J=4 cnn   budget far   (=0.2639) -> n=1 p=0.562341 | BER 0.1316 P_det 0.2683 (+0.5 sigma)
  N_J=4 cnn   budget 0.1   -> none
  N_J=4 cnn   budget 0.5   (=0.5000) -> n=32 p=0.316228 | BER 0.1645 P_det 0.4910 (-1.2 sigma)
  N_J=4 suite budget far   (=0.2769) -> n=1 p=0.562341 | BER 0.1316 P_det 0.2776 (+0.1 sigma)
  N_J=4 suite budget 0.1   -> none
  N_J=4 suite budget 0.5   (=0.5000) -> n=32 p=0.316228 | BER 0.1645 P_det 0.5093 (+1.2 sigma)
wrote /home/rrahman/BT/Tabula Rasa/sim08_ablation/../artifacts/sim08_ablation/run001/sweep_ebno_2.5.json (161s)
